12339.60	810.40	4.466845e+001	-4.715369e+004	3.619927e-003	-3.821331e+000
12340.93	810.31	4.470458e+001	-4.718200e+004	3.622463e-003	-3.823211e+000
12342.27	810.22	4.474075e+001	-4.721033e+004	3.625002e-003	-3.825094e+000
12343.60	810.14	4.477696e+001	-4.723869e+004	3.627544e-003	-3.826978e+000
12344.94	810.05	4.481320e+001	-4.726708e+004	3.630088e-003	-3.828864e+000
12346.27	809.96	4.484949e+001	-4.729549e+004	3.632634e-003	-3.830752e+000
12347.60	809.87	4.488581e+001	-4.732394e+004	3.635183e-003	-3.832641e+000
12348.94	809.79	4.492217e+001	-4.735241e+004	3.637735e-003	-3.834533e+000
12350.27	809.70	4.495856e+001	-4.738091e+004	3.640289e-003	-3.836426e+000
12351.61	809.61	4.499500e+001	-4.740943e+004	3.642846e-003	-3.838321e+000
12352.94	809.52	4.503147e+001	-4.743799e+004	3.645405e-003	-3.840218e+000
12354.28	809.44	4.506798e+001	-4.746657e+004	3.647966e-003	-3.842117e+000
12355.61	809.35	4.510453e+001	-4.749518e+004	3.650531e-003	-3.844018e+000
12356.94	809.26	4.514112e+001	-4.752382e+004	3.653097e-003	-3.845921e+000
12358.28	809.17	4.517775e+001	-4.755249e+004	3.655667e-003	-3.847825e+000
12359.61	809.09	4.521441e+001	-4.758119e+004	3.658239e-003	-3.849731e+000
12360.95	809.00	4.525111e+001	-4.760991e+004	3.660813e-003	-3.851640e+000
12362.28	808.91	4.528785e+001	-4.763866e+004	3.663390e-003	-3.853550e+000
12363.61	808.82	4.532463e+001	-4.766744e+004	3.665969e-003	-3.855462e+000
12364.95	808.74	4.536145e+001	-4.769625e+004	3.668551e-003	-3.857376e+000
12366.28	808.65	4.539831e+001	-4.772509e+004	3.671136e-003	-3.859291e+000
12367.62	808.56	4.543520e+001	-4.775396e+004	3.673723e-003	-3.861209e+000
12368.95	808.48	4.547214e+001	-4.778285e+004	3.676313e-003	-3.863129e+000
12370.29	808.39	4.550911e+001	-4.781177e+004	3.678905e-003	-3.865050e+000
12371.62	808.30	4.554612e+001	-4.784072e+004	3.681500e-003	-3.866973e+000
12372.95	808.21	4.558317e+001	-4.786970e+004	3.684098e-003	-3.868898e+000
12374.29	808.13	4.562026e+001	-4.789871e+004	3.686698e-003	-3.870826e+000
12375.62	808.04	4.565739e+001	-4.792775e+004	3.689300e-003	-3.872755e+000
12376.96	807.95	4.569456e+001	-4.795682e+004	3.691906e-003	-3.874686e+000
12378.29	807.87	4.573176e+001	-4.798591e+004	3.694513e-003	-3.876618e+000
12379.63	807.78	4.576901e+001	-4.801503e+004	3.697124e-003	-3.878553e+000
12380.96	807.69	4.580629e+001	-4.804419e+004	3.699737e-003	-3.880490e+000
12382.29	807.60	4.584361e+001	-4.807337e+004	3.702352e-003	-3.882428e+000
12383.63	807.52	4.588097e+001	-4.810258e+004	3.704970e-003	-3.884369e+000
12384.96	807.43	4.591838e+001	-4.813182e+004	3.707591e-003	-3.886311e+000
12386.30	807.34	4.595582e+001	-4.816109e+004	3.710215e-003	-3.888256e+000
12387.63	807.26	4.599330e+001	-4.819038e+004	3.712841e-003	-3.890202e+000
12388.96	807.17	4.603082e+001	-4.821971e+004	3.715469e-003	-3.892150e+000
12390.30	807.08	4.606838e+001	-4.824907e+004	3.718100e-003	-3.894100e+000
12391.63	807.00	4.610597e+001	-4.827845e+004	3.720734e-003	-3.896052e+000
12392.97	806.91	4.614361e+001	-4.830787e+004	3.723371e-003	-3.898006e+000
12394.30	806.82	4.618129e+001	-4.833731e+004	3.726010e-003	-3.899962e+000
12395.64	806.74	4.621901e+001	-4.836678e+004	3.728651e-003	-3.901920e+000
12396.97	806.65	4.625676e+001	-4.839629e+004	3.731296e-003	-3.903880e+000
12398.30	806.56	4.629456e+001	-4.842582e+004	3.733943e-003	-3.905842e+000
12399.64	806.48	4.633239e+001	-4.845538e+004	3.736592e-003	-3.907806e+000
12400.97	806.39	4.637027e+001	-4.848497e+004	3.739245e-003	-3.909772e+000
12402.31	806.30	4.640819e+001	-4.851459e+004	3.741900e-003	-3.911739e+000
12403.64	806.21	4.644614e+001	-4.854424e+004	3.744557e-003	-3.913709e+000
12404.98	806.13	4.648414e+001	-4.857392e+004	3.747217e-003	-3.915681e+000
12406.31	806.04	4.652217e+001	-4.860363e+004	3.749880e-003	-3.917654e+000
12407.64	805.95	4.656025e+001	-4.863337e+004	3.752546e-003	-3.919630e+000
12408.98	805.87	4.659836e+001	-4.866314e+004	3.755214e-003	-3.921607e+000
12410.31	805.78	4.663652e+001	-4.869294e+004	3.757885e-003	-3.923587e+000
12411.65	805.69	4.667472e+001	-4.872277e+004	3.760558e-003	-3.925568e+000
12412.98	805.61	4.671295e+001	-4.875262e+004	3.763234e-003	-3.927552e+000
12414.31	805.52	4.675123e+001	-4.878251e+004	3.765913e-003	-3.929537e+000
12415.65	805.44	4.678955e+001	-4.881243e+004	3.768594e-003	-3.931525e+000
12416.98	805.35	4.682790e+001	-4.884238e+004	3.771279e-003	-3.933514e+000
12418.32	805.26	4.686630e+001	-4.887236e+004	3.773965e-003	-3.935506e+000
12419.65	805.18	4.690474e+001	-4.890237e+004	3.776655e-003	-3.937499e+000
12420.99	805.09	4.694322e+001	-4.893241e+004	3.779347e-003	-3.939495e+000
12422.32	805.00	4.698174e+001	-4.896248e+004	3.782042e-003	-3.941492e+000
12423.65	804.92	4.702030e+001	-4.899258e+004	3.784740e-003	-3.943492e+000
12424.99	804.83	4.705890e+001	-4.902271e+004	3.787440e-003	-3.945493e+000
12426.32	804.74	4.709754e+001	-4.905287e+004	3.790143e-003	-3.947497e+000
12427.66	804.66	4.713622e+001	-4.908306e+004	3.792849e-003	-3.949502e+000
12428.99	804.57	4.717494e+001	-4.911328e+004	3.795557e-003	-3.951510e+000
12430.32	804.48	4.721371e+001	-4.914353e+004	3.798268e-003	-3.953520e+000
12431.66	804.40	4.725251e+001	-4.917382e+004	3.800982e-003	-3.955531e+000
12432.99	804.31	4.729136e+001	-4.920413e+004	3.803699e-003	-3.957545e+000
